serial_no,district_name,block_tehsil_name,village_name,unique_id,water_body_name,latitude,longitude,maximum_water_spread_area
23587,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0028,SAHADEB,24.9002925,88.1318304,0.72
11471,Malda,Old Malda,Dilalpur,1/19/316/002944/0313319/0011,NEARBY JOTIKUNJO PARK POND ,24.9941202,88.1744035,0.7
17653,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0029,ASIT BARAN GHOSH ,24.9000016,88.131366,0.35
8041,Malda,Harishchandrapur-Ii,Bhaluka,1/19/316/002939/0312140/0010,ATUL MAHALDAR ,25.2790198,87.8798039,1.8
17659,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0030,MUKESH GHOSH ,24.9009117,88.1316717,0.45
4791,Malda,Harishchandrapur-Ii,Bhaluka,1/19/316/002939/0312140/0011,ANIL GHOSH,25.2808155,87.8773331,0.6
10206,Malda,Harishchandrapur-Ii,Bhaluka,1/19/316/002939/0312140/0012,DILIP MAHALDAR ,25.2808386,87.8773478,0.6
4792,Malda,Harishchandrapur-Ii,Bhaluka,1/19/316/002939/0312140/0013,ANANDA MAHALDAR ,25.2808302,87.8773642,0.25
17676,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0031,RABI ,24.90092,88.1310433,0.15
23579,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0032,NA,24.9007783,88.1307983,0.15
10257,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0010,MOTILAL MURMU,24.9905742,88.3074664,1
9785,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0011,KAMALA BARMAN ,24.9892048,88.3057899,1
4796,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0012,MOTILAL MURMU,24.9905742,88.3074664,0.9
8043,Malda,Harishchandrapur-Ii,Bhaluka,1/19/316/002939/0312140/0014,BHALUKKA PANCHAYAT ,25.2828274,87.8751249,0.35
4797,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0018,SAMSED ALI,25.3306931,87.9221568,0.39
11179,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0019,SAJIRUDDIN,25.3260383,87.9241317,0.26
10256,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0013,DANESH BARMAN,24.9882955,88.3068829,1
4689,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0014,BISHNU BARMAN,24.9880558,88.3064081,1
11181,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0020,NABIUL IS LSLAM,25.3256317,87.92416,0.13
9405,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0021,SAIBUR ISLAM,25.3248733,87.9236733,0.13
4701,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0008,NEAR HIGH ROAD ,24.8835819,88.1372103,0.9
9788,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0015,BISHNU BARMAN ,24.9889644,88.3074999,0.4
51,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0051,AMIJUL ALI,25.3662423,87.8153285,0.2
10282,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0052,MOHIDUR ALI,25.3662627,87.8152529,0.12
56,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0053,MD MOFIJUDDIN,25.3642278,87.8151522,0.2
9764,Malda,Harishchandrapur-Ii,Talgachhi,1/19/316/002939/0312136/0017,N,25.3264717,87.8896417,0.11
10285,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0054,MD SANAULLAH,25.3639671,87.815627,0.15
12043,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0055,MD ENAMUL HOQUE,25.3637702,87.8154467,0.15
9940,Malda,Harishchandrapur-Ii,Mihaghat,1/19/316/002939/0312127/0056,MD AJIMUL,25.3637482,87.8155079,0.25
10258,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0016,DAILY BARMAN,24.9894164,88.3081776,0.5
11182,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0022,NAJMUL,25.3257,87.887395,0.13
11183,Malda,Harishchandrapur-Ii,Mashaldaha,1/19/316/002939/0312143/0023,JABBAR ALI,25.3191283,87.9194467,0.25
10259,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0017,TOPU GOSH,24.9883968,88.3084393,1.2
4745,Malda,Habibpur,Darajpur,1/19/316/002937/0313137/0009,DULAN MURMU,24.9772466,88.2532495,0.24
4750,Malda,Habibpur,Darajpur,1/19/316/002937/0313137/0010,TAPAN ROY,24.9775772,88.2491298,1.2
4769,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0009,NEAR HIGH ROAD ,24.886585,88.1365,0.5
9787,Malda,Habibpur,Tekura,1/19/316/002937/0313154/0018,SHYAMALI BRMAN,24.9875984,88.3042285,0.4
4795,Malda,Gazole,Chandpur,1/19/316/002936/0312547/0001,DINESH SARKAR,25.1486771,88.2044097,0.8
8049,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0010,NEAR HIGH ROAD ,24.8793311,88.1378599,1.2
23578,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0033,KANIKA,24.9005433,88.130705,0.2
4684,Malda,Gazole,Chandpur,1/19/316/002936/0312547/0002,NA,25.149184,88.2036653,0.4
4740,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0003,AJIT POND,24.8274913,87.9907068,0.12
4741,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0004,MATHER POND,24.8234358,87.9865294,0.12
4739,Malda,English Bazar,Naoda Bazar,1/19/316/002935/0313400/0027,NA,24.9747878,88.0791922,2
4738,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0005,MANAS POND,24.82479,87.9890823,0.12
4742,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0006,DILIP POND,24.8196331,87.9872794,0.12
4743,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0007,KALU POND,24.81899,87.9886402,0.08
5952,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0008,,24.8184125,87.9889344,0.15
4744,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0009,BLOCK POND,24.8162032,87.9896031,0.04
20323,Malda,Kaliachak-Iii,Bedrabad,1/19/316/002942/0313743/0017,ARUN POND,24.811173,87.9866888,0.12
4746,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0010,ANUVA POND,24.8108923,87.9883085,0.15
4747,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0011,PROMOD POND,24.8088557,87.989893,1
6809,Malda,Gazole,Chandpur,1/19/316/002936/0312547/0003,BHUSHAN SARKAR,25.1488088,88.2037338,0.5
4748,Malda,Kaliachak-Iii,Dariapur,1/19/316/002942/0313721/0012,TIKLU POND,24.8079683,87.9874623,0.12
12589,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0014,RAHAMAN POND,25.3645317,87.863945,0.14
22826,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0015,TABAROK POND ,25.3649833,87.8638167,0.07
17637,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0016,NURUL ISLAM POND ,25.3658167,87.8632867,0.14
22827,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0017,SALAM POND,25.3655601,87.8640289,0.03
17639,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0018,JARJIS POND ,25.3658833,87.86314,0.03
17640,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0019,KHOLIL POND ,25.36628,87.86285,0.03
22830,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0020,FIROJA POND,25.3689657,87.8615426,0.02
22833,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0021,ALAUDDIN POND,25.368875,87.8616867,0.02
17642,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0022,ROHIM POND,25.3679053,87.8614768,0.03
12593,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0023,NOJRUL POND,25.3675949,87.8616135,0.14
22832,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0024,JULLU POND ,25.3670429,87.8621067,0.14
20570,Malda,Harishchandrapur-Ii,Dakshin Gouripur,1/19/316/002939/0312132/0025,SETAUR POND ,25.367477,87.8621031,0.03
22458,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0052,RAFIQUL PONDS ,25.413135,87.810095,0.4
4627,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0001,PANCHYAT ,25.011254,88.3580201,0.5
23905,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0053,ABDUL KARIM PONDS ,25.4125017,87.8114133,0.04
23906,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0054,ABDUL KAIYUM PONDS ,25.41239,87.811075,0.06
22493,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0055,YAWAL PONDS ,25.41209,87.812095,0.06
22494,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0056,HAYAT ALI PONDS ,25.41232,87.8124133,0.8
22490,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0057,ABDUL KAIYUM PONDS ,25.412285,87.8123967,0.6
23909,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0058,SAJAHAN PONDS ,25.4130683,87.81148,0.04
22492,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0059,MOHOBUL PONDS ,25.4133017,87.8114983,0.08
17655,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0060,NUHU PONDS ,25.4136817,87.8111633,0.08
17680,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0061,ALTAB PONDS ,25.4141622,87.8122388,0.08
22491,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0062,GROUP OF INDIVIDUALS ,25.4139984,87.8129266,0.04
24401,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0063,GROUP OF INDIVIDUALS ,25.4141327,87.8127482,0.04
22496,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0064,GROUP OF INDIVIDUALS ,25.4143252,87.8126932,0.16
24403,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0065,GROUP OF INDIVIDUALS ,25.4140762,87.8124551,0.04
23914,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0066,MAINUL PONDS ,25.4135033,87.8125383,0.08
22495,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0067,MD NUHU PONDS ,25.4131083,87.81013,0.32
24405,Malda,Harishchandrapur-Ii,Uttar Kumedpur,1/19/316/002939/0312107/0068,GROUP OF INDIVIDUALS ,25.4136884,87.8094899,0.48
9779,Malda,Harishchandrapur-Ii,Talgram,1/19/316/002939/0312108/0026,GROUP OF PEOPLE ,25.4218917,87.8011033,0.16
23687,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0015,MUNTU,25.464962,87.8847303,0.12
4798,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0011,DIJEN MANDAL,25.470876,87.8755506,0.12
4799,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0012,SUDAM MANDAL,25.4707968,87.8758717,0.12
9533,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0013,SUMAN MANDAL,25.4704333,87.875715,0.07
4800,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0014,NIMAI MANDAL,25.4700267,87.8754133,0.12
21145,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0016,ARUN MANDAL,25.4637182,87.8816141,0.07
21150,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0017,MADON,25.4641483,87.884465,0.12
21151,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0018,PRONAY,25.464618,87.8845819,0.12
21149,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0019,AKALU MAHALDAR,25.4675411,87.8738216,0.15
9535,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0015,SAMITY,25.4678807,87.8742091,0.13
21152,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0020,NIKHIL MANDOL,25.4704114,87.8750927,0.03
9531,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0016,CHIKUDAS,25.4707174,87.8750781,0.07
9536,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0017,ZTAROKESWAR MANDAL,25.4710252,87.8751361,0.13
9534,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0018,DHARMAMANDAL,25.4713311,87.8758769,0.24
11232,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0019,SUNIL MANDAL,25.4712377,87.8757468,0.24
9532,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0020,LIKHIA MANDAL,25.4714716,87.8764132,0.07
11233,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0021,RAKESH MANDAL,25.4695909,87.8768065,0.12
4801,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0002,PANCHAYAT ,25.0106558,88.3598566,0.5
9538,Malda,Harishchandrapur-Ii,Sharanpur,1/19/316/002939/0312088/0022,BAPI MANDAL,25.4712574,87.8746166,0.12
21154,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0021,GARVU POMD,25.4657225,87.8743039,0.24
21155,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0022,SANJAI SINGH,25.4641533,87.8806087,0.24
21153,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0023,NARAYAN MANDAL,25.4636796,87.8815061,0.24
21157,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0024,HIREN MANDAL,25.4645346,87.8815912,0.24
21156,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0025,BISWA NATH,25.4643624,87.8829053,0.12
21158,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0026,ASHIWINI,25.4644422,87.8830677,0.07
23688,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0027,UTPOL SARKAR,25.465722,87.8815954,0.12
23689,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0028,SOILEN SARKAR,25.4665034,87.8827308,0.07
10737,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0011,NEAR HIGH ROAD ,24.884576,88.1370181,0.77
4802,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0012,NEAR HIGH ROAD ,24.8833872,88.1376751,2
10734,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0013,NEAR HIGH ROAD ,24.8830896,88.1382312,0.75
8045,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0014,NEAR HIGH ROAD ,24.8823517,88.13822,0.85
8046,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0015,NEAR HIGH ROAD ,24.8820346,88.1387929,1.5
21159,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0029,GANGA RAM BASAK,25.4665483,87.88272,0.13
10743,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0016,NEAR HIGH ROAD ,24.8814497,88.1389995,0.85
4804,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0017,NEAR HIGH ROAD ,24.8814317,88.13903,2
4803,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0018,NEAR HIGH ROAD ,24.8812878,88.1381332,0.8
8047,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0019,NEAR HIGH ROAD ,24.8815616,88.1379508,0.7
8044,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0020,NEAR HIGH ROAD ,24.8810335,88.1380248,1.5
4806,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0021,NEAR HIGH ROAD ,24.880755,88.1370873,1.25
10735,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0022,NEAR HIGH ROAD ,24.8807355,88.1371107,0.4
4805,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0023,NEAR HIGH ROAD ,24.8794774,88.1394083,1
10744,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0024,NEAR HIGH ROAD ,24.8794821,88.1393643,0.9
21162,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0030,PROFULLA,25.467385,87.881635,0.12
4807,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0025,NEAR HIGH ROAD ,24.8795706,88.1378526,0.77
21163,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0031,BIKASH MANDAL,25.4679737,87.8809001,0.12
4809,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0026,NEAR HIGH ROAD ,24.8793691,88.1376044,0.82
23690,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0032,DULAL,25.4681141,87.880828,0.07
21160,Malda,Harishchandrapur-Ii,Manoharpur,1/19/316/002939/0312086/0033,BIFAL SARKAR,25.464775,87.8841133,0.24
10740,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0027,NEAR HIGH ROAD ,24.8771983,88.14025,1.5
8042,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0028,NEAR HIGH ROAD ,24.8771807,88.1402588,2
4808,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0029,NEAR HIGH ROAD ,24.8768236,88.1386994,1.1
10741,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0030,NEAR HIGH ROAD ,24.8772635,88.1378115,1.5
8031,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0031,NEAR HIGH ROAD ,24.8769614,88.1378457,1.3
8030,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0032,NEAR HIGH ROAD ,24.8771499,88.1411623,1.1
8029,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0033,NEAR HIGH ROAD ,24.8771238,88.1412445,0.8
10742,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0034,NEAR HIGH ROAD ,24.8795666,88.1400838,0.91
4810,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0035,NEAR HIGH ROAD ,24.8810776,88.1397685,0.71
4812,Malda,Habibpur,Darajpur,1/19/316/002937/0313137/0011,ANIL ROY,24.9806883,88.2450533,0.35
10260,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0003,TATON JUADER,25.0101314,88.3569744,1
4830,Malda,Habibpur,Darajpur,1/19/316/002937/0313137/0012,PROMAD SAHA,24.9799666,88.2474981,0.2
4831,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0004,MARA MARDI,25.0102907,88.3575737,0.4
24019,Malda,Kaliachak-Ii,Jotkasturi,1/19/316/002941/0313626/0004,RAJANI CHOWDHURY  OTHERS PONDS ,24.9713127,87.9907711,0.7
20400,Malda,Kaliachak-Ii,Jotkasturi,1/19/316/002941/0313626/0005,SANDIP CHOWDHURY ,24.9675766,87.9893549,0.4
10261,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0005,TOTON JODAR,25.010572,88.356247,1
5535,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0006,ANIL RAY,25.0124483,88.3564049,1
5536,Malda,Habibpur,Walis Nagar,1/19/316/002937/0313023/0007,ANIL SAHA,25.0124454,88.3561806,1
10215,Malda,English Bazar,Chandipur,1/19/316/002935/0313403/0045,NA,24.9925946,88.09004,1.8
17777,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0004,PUKUR,25.085615,88.3279067,0.42
17778,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0005,POND,25.08525,88.32921,0.16
17785,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0006,PUKUR,25.084955,88.3296767,0.42
17832,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0007,POND,25.0801368,88.3278256,0.26
17791,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0008,PUKUR,25.0802833,88.3278851,0.17
17793,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0009,PUKUR,25.0799849,88.328325,0.17
17794,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0010,PUKUR,25.0800511,88.3285816,0.27
17799,Malda,Habibpur,Karanja,1/19/316/002937/0312949/0011,PUKUR,25.0777507,88.3288845,0.18
4968,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0036,NEAR HIGH ROAD ,24.8822319,88.1393046,0.9
10746,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0037,NEAR HIGH ROAD ,24.8835928,88.1404312,0.9
10739,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0038,NEAR HIGH ROAD ,24.8836044,88.1402395,0.8
10745,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0039,NEAR HIGH ROAD ,24.8835653,88.1402484,1.28
4974,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0040,NEAR HIGH ROAD ,24.8835428,88.139435,0.78
10738,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0041,NEAR HIGH ROAD ,24.8835788,88.1394031,0.95
10747,Malda,English Bazar,Nazirkhani Arazi,1/19/316/002935/0313445/0042,NEAR HIGH ROAD ,24.8826619,88.1389467,0.6
17685,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0034,PIYALI GHOSH ,24.9008483,88.1301,0.35
10221,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0021,PMG ROAD ,25.3489886,87.9483871,0.3
10219,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0022,PMG ROAD ,25.3519154,87.9493412,0.5
10135,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0023,PMG ROAD ,25.3501666,87.9518933,0.3
10131,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0024,NRGS ROAD ,25.3501176,87.9524551,0.3
7569,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0025,NRGS ROAD ,25.3501221,87.9524582,0.5
7866,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0026,PMG ROAD ,25.3501091,87.9537741,1
7568,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0027,PMG ROAD ,25.3505449,87.9543433,0.4
7567,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0028,PMG ROAD ,25.3599044,87.9538355,2
7870,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0029,PMG ROAD ,25.3602635,87.9540958,0.4
10118,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0030,NRGS ROAD ,25.3472787,87.9536042,0.3
10117,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0031,NRGS ROAD ,25.3472813,87.9535383,0.6
7566,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0032,NRGS ROAD ,25.3479283,87.9536175,0.4
10116,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0033,PMG ROAD ,25.3681525,87.9621291,0.3
7876,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0034,PMG ROAD ,25.36724,87.9617879,1
7565,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0035,NRGS ROAD ,25.3647594,87.9657021,1
7874,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0036,NRGS ROAD ,25.3647994,87.9656321,0.5
7564,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0037,NRGS ROAD ,25.364395,87.9655128,0.8
10094,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0038,NRGS ROAD ,25.3648241,87.967984,0.4
4982,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0039,NRGS ROAD ,25.3645766,87.9684801,0.3
7877,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0040,NRGS ,25.3635976,87.9640596,0.2
10098,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0041,NRGS ROAD ,25.3696128,87.9635797,0.7
7563,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0042,NRGS ROAD ,25.369587,87.9635885,0.3
7875,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0043,NRGS ,25.3716264,87.9636328,0.4
4983,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0044,NRGS ROAD ,25.3755639,87.9638722,0.4
7562,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0045,PMG ROAD ,25.3623514,87.959081,0.4
7878,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0046,PMG ROAD ,25.3622169,87.9589625,0.3
7873,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0047,PMG ROAD ,25.3587044,87.9565592,0.5
7872,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0048,PMG ROAD ,25.3589762,87.9556668,0.5
10089,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0049,PMG ROAD ,25.3424821,87.9574381,0.5
7558,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0050,PMG ROAD ,25.3422035,87.9571548,0.6
7559,Malda,Chanchal-Ii,Suti,1/19/316/002934/0312255/0051,PMG ROAD ,25.3421365,87.9574009,0.3
23580,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0035,SANJAY,24.9017167,88.1314,0.4
24289,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0036,CHOWDHURY,24.9019617,88.1320183,0.72
24288,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0037,BIJAY POND,24.902555,88.1323333,0.64
17858,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0038,SATISH,24.9029258,88.1331315,0.56
23586,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0039,SOMA GHOSH ,24.9033633,88.13243,0.26
17859,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0040,TANMAY,24.903125,88.1315483,0.31
17860,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0041,BHODAL GHOSH ,24.9036867,88.1313917,0.28
17861,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0042,MILTON GHOSH ,24.90366,88.1310317,0.29
17862,Malda,English Bazar,Gani Bahadurkhan,1/19/316/002935/0313437/0043,NIKHIL GHOSH ,24.9036383,88.13059,0.17
