serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
1162,Howrah,Panchla,Sahapur (Ct),POLLI MONGAL SHIB TALA PONDS,22.52111111111111,88.16666666666667
1136,Howrah,Panchla,Sahapur (Ct),Sukumar pal ponds,22.520555555555553,88.16444444444446
1767,Howrah,Panchla,Sahapur (Ct),S pal ponds,22.520555555555553,88.16444444444446
1808,Howrah,Panchla,Sahapur (Ct),S PAL NO  PONDS,22.520833333333332,88.16722222222222
1163,Howrah,Panchla,Sahapur (Ct),PAL PONDS,22.520833333333332,88.16722222222222
1633,Howrah,Panchla,Sahapur (Ct),prabash ghosh ponds,22.520555555555553,88.16861111111112
1629,Howrah,Panchla,Sahapur (Ct),Bapi goshal ponds,22.52027777777778,88.17
1626,Howrah,Panchla,Sahapur (Ct),KHAGAN ADHIKARI PONDS,22.52027777777778,88.17
1627,Howrah,Panchla,Sahapur (Ct),DILIP BISAAS PONBS,22.52027777777778,88.17
1579,Howrah,Panchla,Sahapur (Ct),sun badana pukur,22.5175,88.16722222222222
1582,Howrah,Panchla,Sahapur (Ct),sankar ghosh ponds,22.5175,88.16722222222222
1573,Howrah,Panchla,Sahapur (Ct),AMIYAGOSG PONDS,22.51722222222222,88.16694444444445
1580,Howrah,Panchla,Sahapur (Ct),Bimol ghosh ponds,22.518055555555556,88.16666666666667
10783,Howrah,Panchla,Sahapur (Ct),NIRMOL GHOSH PONDS,22.51638888888889,88.16888888888889
13877,Howrah,Panchla,Shuvararah (Ct),pond Sanjay samanta,22.57611111111111,88.13305555555554
1809,Howrah,Panchla,Sahapur (Ct),BIMOLESH GHOSH PONDS,22.51638888888889,88.16888888888889
14370,Howrah,Panchla,Shuvararah (Ct),pond Sanjay samanta,22.57611111111111,88.13305555555554
1581,Howrah,Panchla,Sahapur (Ct),KOMOLESH GHOSH PONDS,22.5175,88.16722222222222
1168,Howrah,Panchla,Sahapur (Ct),Biyanath gosh ponds,22.51638888888889,88.16888888888889
1546,Howrah,Panchla,Sahapur (Ct),Roy ponds,22.520833333333332,88.16611111111112
1774,Howrah,Panchla,Sahapur (Ct),sahapur pana pukur,22.51972222222222,88.16472222222222
1772,Howrah,Panchla,Sahapur (Ct),sanjoy pal ponds,22.520555555555553,88.16472222222222
14694,Howrah,Panchla,Shuvararah (Ct),pond of adhir  kar,22.575555555555557,88.13166666666666
14008,Howrah,Panchla,Shuvararah (Ct),pond of Kar family,22.57638888888889,88.13138888888888
1536,Howrah,Shyampur-Ii,Chilara,Devprasad Maji,22.459722222222222,87.97083333333333
1628,Howrah,Shyampur-Ii,Chilara,Basudav Maji,22.459722222222222,87.97083333333333
