serial_no,district_name,block_tehsil_name,village_name,water_body_name,latitude,longitude
18608,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,GOBINDO BARMAN POND,25.3138383,88.890955
21959,Dakshin Dinajpur,Kumarganj,Bishwanathpur,LAXMI DAS ,25.4001244,88.7542813
19982,Dakshin Dinajpur,Kumarganj,Bishwanathpur,PARESH DAS,25.4006527,88.7544585
18613,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Bachhan Barman and Others ,25.314935,88.8899117
21958,Dakshin Dinajpur,Kumarganj,Bishwanathpur,SOURAV DAS,25.3990151,88.7533274
24037,Dakshin Dinajpur,Kumarganj,Bishwanathpur,SOURAV DAS,25.3989718,88.7525264
18621,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Kajal Barman,25.31451,88.88997
18622,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,ANNADA BARMAN POND,25.3143833,88.8894448
21957,Dakshin Dinajpur,Kumarganj,Bishwanathpur,PROKASH PAHAN,25.3979296,88.753196
18626,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,Ajit Barman,25.3151467,88.88945
18627,Dakshin Dinajpur,Balurghat,Paschim Thakurpur,AJIT BARMAN,25.3155169,88.889405
18636,Dakshin Dinajpur,Gangarampur,Narail,Abdul karim Mia ,25.4505769,88.6515595
18654,Dakshin Dinajpur,Gangarampur,Narail,Nabin sekh,25.4505419,88.6515436
18646,Dakshin Dinajpur,Gangarampur,Narail,Abdul karim Mia ,25.4503432,88.6515402
18630,Dakshin Dinajpur,Gangarampur,Narail,siraj uddin Mia ,25.4473428,88.6498913
18655,Dakshin Dinajpur,Gangarampur,Narail,samad Mondal ,25.4503,88.6511186
18641,Dakshin Dinajpur,Gangarampur,Narail,Saifuddin Mia ,25.4501577,88.6508841
18643,Dakshin Dinajpur,Gangarampur,Narail,Sahid Mia ,25.4501309,88.6508545
18648,Dakshin Dinajpur,Gangarampur,Narail,sabad Ali,25.4506107,88.65129
18633,Dakshin Dinajpur,Gangarampur,Narail,Hazrat Ali,25.451211,88.650705
18638,Dakshin Dinajpur,Gangarampur,Narail,Alamgir Hossain ,25.4475072,88.6499725
18632,Dakshin Dinajpur,Gangarampur,Narail,Bijan Tudu ,25.4507063,88.6502005
18635,Dakshin Dinajpur,Gangarampur,Narail,Rahamat Mia ,25.4475072,88.6499725
18639,Dakshin Dinajpur,Gangarampur,Narail,Subhas Tudu,25.450477,88.6501094
18649,Dakshin Dinajpur,Gangarampur,Narail,Ansar Ali,25.4501489,88.6499032
18642,Dakshin Dinajpur,Gangarampur,Narail,Akbar Ali ,25.449882,88.6499074
18645,Dakshin Dinajpur,Gangarampur,Narail,Near norail ssk school ,25.4498082,88.6496247
18629,Dakshin Dinajpur,Gangarampur,Narail,Samad Mondal ,25.4495587,88.6495409
18647,Dakshin Dinajpur,Gangarampur,Narail,Hasan Ali ,25.4495646,88.6495468
18637,Dakshin Dinajpur,Gangarampur,Narail,Hakim Mia ,25.4490456,88.6494546
18640,Dakshin Dinajpur,Gangarampur,Narail,Saheb sarkar,25.4490121,88.6497322
18656,Dakshin Dinajpur,Gangarampur,Narail,Anamul sarkar ,25.4487603,88.6500078
18631,Dakshin Dinajpur,Gangarampur,Narail,Sajid Ali ,25.4484524,88.6499611
18634,Dakshin Dinajpur,Gangarampur,Narail,Santosh Tudu,25.4478246,88.6500276
18658,Dakshin Dinajpur,Gangarampur,Narail,Sadaf Ali,25.4475064,88.6499248
18659,Dakshin Dinajpur,Gangarampur,Narail,Sabir Ali,25.4474576,88.6498472
18662,Dakshin Dinajpur,Gangarampur,Narail,Abdul karim Choudhury ,25.4473293,88.6498553
18663,Dakshin Dinajpur,Gangarampur,Narail,Kamrul Hasan ,25.4474592,88.6498143
18653,Dakshin Dinajpur,Gangarampur,Narail,Norul Hossain ,25.4474666,88.6498107
18660,Dakshin Dinajpur,Gangarampur,Narail,Alamgir Hossain ,25.4474745,88.6498182
7478,Dakshin Dinajpur,Kumarganj,Chak Mamudi,AIS MONDAL ,25.3947106,88.750102
18661,Dakshin Dinajpur,Gangarampur,Narail,Aman sarkar,25.4474665,88.6498018
18644,Dakshin Dinajpur,Gangarampur,Narail,Alok Sarkar ,25.447524,88.6500079
18657,Dakshin Dinajpur,Gangarampur,Narail,Azmal Hossain ,25.4475742,88.6505984
18664,Dakshin Dinajpur,Gangarampur,Narail,Azad Hossain ,25.4475225,88.6506528
5998,Dakshin Dinajpur,Kumarganj,Chak Mamudi,BIPLAB SARKAR ,25.3956549,88.7498766
18666,Dakshin Dinajpur,Balurghat,Jotgopal,PABEN MOHANTA POND AND OTHERS ,25.3052233,88.8899517
18669,Dakshin Dinajpur,Kumarganj,Jamirbari,BIPUL MONDAL,25.3983756,88.8060377
22373,Dakshin Dinajpur,Kumarganj,Jamirbari,SUJIT MANDAL,25.4071049,88.8059632
22374,Dakshin Dinajpur,Kumarganj,Jamirbari,BIPUL MANDAL,25.407214,88.8065324
22370,Dakshin Dinajpur,Kumarganj,Jamirbari,PINTU MANDAL,25.4074967,88.8065733
18671,Dakshin Dinajpur,Kumarganj,Jamirbari,GOPAL DAS,25.40782,88.8059033
